stationID,now_time_cut,weekday,is_holiday,station_type,neighbor_station,inNums_now,outNums_now,inNums_before2,outNums_before2,inNums_before1,outNums_before1,inNums_after2,outNums_after2,inNums_after1,outNums_after1
0,0,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,27,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,32,2.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
0,33,2.0,1.0,1.0,[1],1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0
0,34,2.0,1.0,1.0,[1],4.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3.0,1.0
0,35,2.0,1.0,1.0,[1],3.0,1.0,1.0,0.0,4.0,0.0,21.0,0.0,17.0,0.0
0,36,2.0,1.0,1.0,[1],17.0,0.0,4.0,0.0,3.0,1.0,30.0,1.0,21.0,0.0
0,37,2.0,1.0,1.0,[1],21.0,0.0,3.0,1.0,17.0,0.0,44.0,49.0,30.0,1.0
0,38,2.0,1.0,1.0,[1],30.0,1.0,17.0,0.0,21.0,0.0,31.0,48.0,44.0,49.0
0,39,2.0,1.0,1.0,[1],44.0,49.0,21.0,0.0,30.0,1.0,66.0,25.0,31.0,48.0
0,40,2.0,1.0,1.0,[1],31.0,48.0,30.0,1.0,44.0,49.0,87.0,30.0,66.0,25.0
0,41,2.0,1.0,1.0,[1],66.0,25.0,44.0,49.0,31.0,48.0,129.0,13.0,87.0,30.0
0,42,2.0,1.0,1.0,[1],87.0,30.0,31.0,48.0,66.0,25.0,79.0,31.0,129.0,13.0
0,43,2.0,1.0,1.0,[1],129.0,13.0,66.0,25.0,87.0,30.0,93.0,8.0,79.0,31.0
0,44,2.0,1.0,1.0,[1],79.0,31.0,87.0,30.0,129.0,13.0,137.0,42.0,93.0,8.0
0,45,2.0,1.0,1.0,[1],93.0,8.0,129.0,13.0,79.0,31.0,98.0,35.0,137.0,42.0
0,46,2.0,1.0,1.0,[1],137.0,42.0,79.0,31.0,93.0,8.0,139.0,35.0,98.0,35.0
0,47,2.0,1.0,1.0,[1],98.0,35.0,93.0,8.0,137.0,42.0,112.0,32.0,139.0,35.0
0,48,2.0,1.0,1.0,[1],139.0,35.0,137.0,42.0,98.0,35.0,139.0,35.0,112.0,32.0
0,49,2.0,1.0,1.0,[1],112.0,32.0,98.0,35.0,139.0,35.0,128.0,57.0,139.0,35.0
0,50,2.0,1.0,1.0,[1],139.0,35.0,139.0,35.0,112.0,32.0,133.0,51.0,128.0,57.0
0,51,2.0,1.0,1.0,[1],128.0,57.0,112.0,32.0,139.0,35.0,167.0,61.0,133.0,51.0
0,52,2.0,1.0,1.0,[1],133.0,51.0,139.0,35.0,128.0,57.0,133.0,66.0,167.0,61.0
0,53,2.0,1.0,1.0,[1],167.0,61.0,128.0,57.0,133.0,51.0,194.0,58.0,133.0,66.0
0,54,2.0,1.0,1.0,[1],133.0,66.0,133.0,51.0,167.0,61.0,181.0,71.0,194.0,58.0
0,55,2.0,1.0,1.0,[1],194.0,58.0,167.0,61.0,133.0,66.0,164.0,72.0,181.0,71.0
0,56,2.0,1.0,1.0,[1],181.0,71.0,133.0,66.0,194.0,58.0,145.0,76.0,164.0,72.0
0,57,2.0,1.0,1.0,[1],164.0,72.0,194.0,58.0,181.0,71.0,218.0,82.0,145.0,76.0
0,58,2.0,1.0,1.0,[1],145.0,76.0,181.0,71.0,164.0,72.0,154.0,73.0,218.0,82.0
0,59,2.0,1.0,1.0,[1],218.0,82.0,164.0,72.0,145.0,76.0,180.0,111.0,154.0,73.0
0,60,2.0,1.0,1.0,[1],154.0,73.0,145.0,76.0,218.0,82.0,192.0,115.0,180.0,111.0
0,61,2.0,1.0,1.0,[1],180.0,111.0,218.0,82.0,154.0,73.0,223.0,79.0,192.0,115.0
0,62,2.0,1.0,1.0,[1],192.0,115.0,154.0,73.0,180.0,111.0,200.0,100.0,223.0,79.0
0,63,2.0,1.0,1.0,[1],223.0,79.0,180.0,111.0,192.0,115.0,203.0,84.0,200.0,100.0
0,64,2.0,1.0,1.0,[1],200.0,100.0,192.0,115.0,223.0,79.0,184.0,93.0,203.0,84.0
0,65,2.0,1.0,1.0,[1],203.0,84.0,223.0,79.0,200.0,100.0,184.0,82.0,184.0,93.0
0,66,2.0,1.0,1.0,[1],184.0,93.0,200.0,100.0,203.0,84.0,165.0,80.0,184.0,82.0
0,67,2.0,1.0,1.0,[1],184.0,82.0,203.0,84.0,184.0,93.0,190.0,86.0,165.0,80.0
0,68,2.0,1.0,1.0,[1],165.0,80.0,184.0,93.0,184.0,82.0,155.0,91.0,190.0,86.0
0,69,2.0,1.0,1.0,[1],190.0,86.0,184.0,82.0,165.0,80.0,159.0,112.0,155.0,91.0
0,70,2.0,1.0,1.0,[1],155.0,91.0,165.0,80.0,190.0,86.0,184.0,82.0,159.0,112.0
0,71,2.0,1.0,1.0,[1],159.0,112.0,190.0,86.0,155.0,91.0,217.0,147.0,184.0,82.0
0,72,2.0,1.0,1.0,[1],184.0,82.0,155.0,91.0,159.0,112.0,146.0,100.0,217.0,147.0
0,73,2.0,1.0,1.0,[1],217.0,147.0,159.0,112.0,184.0,82.0,225.0,103.0,146.0,100.0
0,74,2.0,1.0,1.0,[1],146.0,100.0,184.0,82.0,217.0,147.0,231.0,113.0,225.0,103.0
0,75,2.0,1.0,1.0,[1],225.0,103.0,217.0,147.0,146.0,100.0,163.0,159.0,231.0,113.0
0,76,2.0,1.0,1.0,[1],231.0,113.0,146.0,100.0,225.0,103.0,159.0,104.0,163.0,159.0
0,77,2.0,1.0,1.0,[1],163.0,159.0,225.0,103.0,231.0,113.0,206.0,130.0,159.0,104.0
0,78,2.0,1.0,1.0,[1],159.0,104.0,231.0,113.0,163.0,159.0,183.0,129.0,206.0,130.0
0,79,2.0,1.0,1.0,[1],206.0,130.0,163.0,159.0,159.0,104.0,178.0,130.0,183.0,129.0
0,80,2.0,1.0,1.0,[1],183.0,129.0,159.0,104.0,206.0,130.0,167.0,139.0,178.0,130.0
0,81,2.0,1.0,1.0,[1],178.0,130.0,206.0,130.0,183.0,129.0,179.0,174.0,167.0,139.0
0,82,2.0,1.0,1.0,[1],167.0,139.0,183.0,129.0,178.0,130.0,209.0,94.0,179.0,174.0
0,83,2.0,1.0,1.0,[1],179.0,174.0,178.0,130.0,167.0,139.0,148.0,180.0,209.0,94.0
0,84,2.0,1.0,1.0,[1],209.0,94.0,167.0,139.0,179.0,174.0,211.0,200.0,148.0,180.0
0,85,2.0,1.0,1.0,[1],148.0,180.0,179.0,174.0,209.0,94.0,201.0,152.0,211.0,200.0
0,86,2.0,1.0,1.0,[1],211.0,200.0,209.0,94.0,148.0,180.0,201.0,171.0,201.0,152.0
0,87,2.0,1.0,1.0,[1],201.0,152.0,148.0,180.0,211.0,200.0,228.0,161.0,201.0,171.0
0,88,2.0,1.0,1.0,[1],201.0,171.0,211.0,200.0,201.0,152.0,179.0,157.0,228.0,161.0
0,89,2.0,1.0,1.0,[1],228.0,161.0,201.0,152.0,201.0,171.0,214.0,175.0,179.0,157.0
0,90,2.0,1.0,1.0,[1],179.0,157.0,201.0,171.0,228.0,161.0,160.0,151.0,214.0,175.0
0,91,2.0,1.0,1.0,[1],214.0,175.0,228.0,161.0,179.0,157.0,135.0,174.0,160.0,151.0
0,92,2.0,1.0,1.0,[1],160.0,151.0,179.0,157.0,214.0,175.0,169.0,159.0,135.0,174.0
0,93,2.0,1.0,1.0,[1],135.0,174.0,214.0,175.0,160.0,151.0,193.0,216.0,169.0,159.0
0,94,2.0,1.0,1.0,[1],169.0,159.0,160.0,151.0,135.0,174.0,189.0,188.0,193.0,216.0
0,95,2.0,1.0,1.0,[1],193.0,216.0,135.0,174.0,169.0,159.0,155.0,211.0,189.0,188.0
0,96,2.0,1.0,1.0,[1],189.0,188.0,169.0,159.0,193.0,216.0,173.0,154.0,155.0,211.0
0,97,2.0,1.0,1.0,[1],155.0,211.0,193.0,216.0,189.0,188.0,154.0,175.0,173.0,154.0
0,98,2.0,1.0,1.0,[1],173.0,154.0,189.0,188.0,155.0,211.0,138.0,174.0,154.0,175.0
0,99,2.0,1.0,1.0,[1],154.0,175.0,155.0,211.0,173.0,154.0,130.0,190.0,138.0,174.0
0,100,2.0,1.0,1.0,[1],138.0,174.0,173.0,154.0,154.0,175.0,138.0,147.0,130.0,190.0
0,101,2.0,1.0,1.0,[1],130.0,190.0,154.0,175.0,138.0,174.0,134.0,178.0,138.0,147.0
0,102,2.0,1.0,1.0,[1],138.0,147.0,138.0,174.0,130.0,190.0,144.0,159.0,134.0,178.0
0,103,2.0,1.0,1.0,[1],134.0,178.0,130.0,190.0,138.0,147.0,124.0,157.0,144.0,159.0
0,104,2.0,1.0,1.0,[1],144.0,159.0,138.0,147.0,134.0,178.0,122.0,150.0,124.0,157.0
0,105,2.0,1.0,1.0,[1],124.0,157.0,134.0,178.0,144.0,159.0,119.0,150.0,122.0,150.0
0,106,2.0,1.0,1.0,[1],122.0,150.0,144.0,159.0,124.0,157.0,106.0,114.0,119.0,150.0
0,107,2.0,1.0,1.0,[1],119.0,150.0,124.0,157.0,122.0,150.0,88.0,117.0,106.0,114.0
0,108,2.0,1.0,1.0,[1],106.0,114.0,122.0,150.0,119.0,150.0,106.0,129.0,88.0,117.0
0,109,2.0,1.0,1.0,[1],88.0,117.0,119.0,150.0,106.0,114.0,127.0,121.0,106.0,129.0
0,110,2.0,1.0,1.0,[1],106.0,129.0,106.0,114.0,88.0,117.0,89.0,106.0,127.0,121.0
0,111,2.0,1.0,1.0,[1],127.0,121.0,88.0,117.0,106.0,129.0,73.0,77.0,89.0,106.0
0,112,2.0,1.0,1.0,[1],89.0,106.0,106.0,129.0,127.0,121.0,80.0,100.0,73.0,77.0
0,113,2.0,1.0,1.0,[1],73.0,77.0,127.0,121.0,89.0,106.0,62.0,83.0,80.0,100.0
0,114,2.0,1.0,1.0,[1],80.0,100.0,89.0,106.0,73.0,77.0,59.0,106.0,62.0,83.0
0,115,2.0,1.0,1.0,[1],62.0,83.0,73.0,77.0,80.0,100.0,76.0,63.0,59.0,106.0
0,116,2.0,1.0,1.0,[1],59.0,106.0,80.0,100.0,62.0,83.0,60.0,89.0,76.0,63.0
0,117,2.0,1.0,1.0,[1],76.0,63.0,62.0,83.0,59.0,106.0,42.0,103.0,60.0,89.0
0,118,2.0,1.0,1.0,[1],60.0,89.0,59.0,106.0,76.0,63.0,60.0,92.0,42.0,103.0
0,119,2.0,1.0,1.0,[1],42.0,103.0,76.0,63.0,60.0,89.0,59.0,86.0,60.0,92.0
0,120,2.0,1.0,1.0,[1],60.0,92.0,60.0,89.0,42.0,103.0,55.0,82.0,59.0,86.0
0,121,2.0,1.0,1.0,[1],59.0,86.0,42.0,103.0,60.0,92.0,62.0,92.0,55.0,82.0
0,122,2.0,1.0,1.0,[1],55.0,82.0,60.0,92.0,59.0,86.0,26.0,69.0,62.0,92.0
0,123,2.0,1.0,1.0,[1],62.0,92.0,59.0,86.0,55.0,82.0,35.0,98.0,26.0,69.0
0,124,2.0,1.0,1.0,[1],26.0,69.0,55.0,82.0,62.0,92.0,27.0,87.0,35.0,98.0
0,125,2.0,1.0,1.0,[1],35.0,98.0,62.0,92.0,26.0,69.0,28.0,83.0,27.0,87.0
0,126,2.0,1.0,1.0,[1],27.0,87.0,26.0,69.0,35.0,98.0,31.0,46.0,28.0,83.0
0,127,2.0,1.0,1.0,[1],28.0,83.0,35.0,98.0,27.0,87.0,11.0,84.0,31.0,46.0
0,128,2.0,1.0,1.0,[1],31.0,46.0,27.0,87.0,28.0,83.0,21.0,72.0,11.0,84.0
0,129,2.0,1.0,1.0,[1],11.0,84.0,28.0,83.0,31.0,46.0,11.0,60.0,21.0,72.0
0,130,2.0,1.0,1.0,[1],21.0,72.0,31.0,46.0,11.0,84.0,13.0,64.0,11.0,60.0
0,131,2.0,1.0,1.0,[1],11.0,60.0,11.0,84.0,21.0,72.0,14.0,51.0,13.0,64.0
0,132,2.0,1.0,1.0,[1],13.0,64.0,21.0,72.0,11.0,60.0,14.0,59.0,14.0,51.0
0,133,2.0,1.0,1.0,[1],14.0,51.0,11.0,60.0,13.0,64.0,6.0,44.0,14.0,59.0
0,134,2.0,1.0,1.0,[1],14.0,59.0,13.0,64.0,14.0,51.0,4.0,49.0,6.0,44.0
0,135,2.0,1.0,1.0,[1],6.0,44.0,14.0,51.0,14.0,59.0,0.0,35.0,4.0,49.0
0,136,2.0,1.0,1.0,[1],4.0,49.0,14.0,59.0,6.0,44.0,1.0,41.0,0.0,35.0
0,137,2.0,1.0,1.0,[1],0.0,35.0,6.0,44.0,4.0,49.0,0.0,18.0,1.0,41.0
0,138,2.0,1.0,1.0,[1],1.0,41.0,4.0,49.0,0.0,35.0,0.0,23.0,0.0,18.0
0,139,2.0,1.0,1.0,[1],0.0,18.0,0.0,35.0,1.0,41.0,0.0,16.0,0.0,23.0
0,140,2.0,1.0,1.0,[1],0.0,23.0,1.0,41.0,0.0,18.0,0.0,9.0,0.0,16.0
0,141,2.0,1.0,1.0,[1],0.0,16.0,0.0,18.0,0.0,23.0,0.0,9.0,0.0,9.0
0,142,2.0,1.0,1.0,[1],0.0,9.0,0.0,23.0,0.0,16.0,0.0,0.0,0.0,9.0
0,143,2.0,1.0,1.0,[1],0.0,9.0,0.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0
1,0,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,2.0,1.0,2.0,[0 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
