stationID,now_time_cut,weekday,is_holiday,station_type,neighbor_station,inNums_now,outNums_now,inNums_before2,outNums_before2,inNums_before1,outNums_before1,inNums_after2,outNums_after2,inNums_after1,outNums_after1
0,0,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,27,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,32,2.0,0.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,0.0
0,33,2.0,0.0,1.0,[1],6.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,21.0,0.0
0,34,2.0,0.0,1.0,[1],21.0,0.0,0.0,0.0,6.0,0.0,23.0,0.0,21.0,4.0
0,35,2.0,0.0,1.0,[1],21.0,4.0,6.0,0.0,21.0,0.0,40.0,2.0,23.0,0.0
0,36,2.0,0.0,1.0,[1],23.0,0.0,21.0,0.0,21.0,4.0,53.0,0.0,40.0,2.0
0,37,2.0,0.0,1.0,[1],40.0,2.0,21.0,4.0,23.0,0.0,86.0,36.0,53.0,0.0
0,38,2.0,0.0,1.0,[1],53.0,0.0,23.0,0.0,40.0,2.0,95.0,26.0,86.0,36.0
0,39,2.0,0.0,1.0,[1],86.0,36.0,40.0,2.0,53.0,0.0,119.0,23.0,95.0,26.0
0,40,2.0,0.0,1.0,[1],95.0,26.0,53.0,0.0,86.0,36.0,162.0,22.0,119.0,23.0
0,41,2.0,0.0,1.0,[1],119.0,23.0,86.0,36.0,95.0,26.0,216.0,24.0,162.0,22.0
0,42,2.0,0.0,1.0,[1],162.0,22.0,95.0,26.0,119.0,23.0,254.0,34.0,216.0,24.0
0,43,2.0,0.0,1.0,[1],216.0,24.0,119.0,23.0,162.0,22.0,366.0,38.0,254.0,34.0
0,44,2.0,0.0,1.0,[1],254.0,34.0,162.0,22.0,216.0,24.0,394.0,50.0,366.0,38.0
0,45,2.0,0.0,1.0,[1],366.0,38.0,216.0,24.0,254.0,34.0,384.0,30.0,394.0,50.0
0,46,2.0,0.0,1.0,[1],394.0,50.0,254.0,34.0,366.0,38.0,463.0,59.0,384.0,30.0
0,47,2.0,0.0,1.0,[1],384.0,30.0,366.0,38.0,394.0,50.0,429.0,92.0,463.0,59.0
0,48,2.0,0.0,1.0,[1],463.0,59.0,394.0,50.0,384.0,30.0,527.0,115.0,429.0,92.0
0,49,2.0,0.0,1.0,[1],429.0,92.0,384.0,30.0,463.0,59.0,381.0,196.0,527.0,115.0
0,50,2.0,0.0,1.0,[1],527.0,115.0,463.0,59.0,429.0,92.0,392.0,256.0,381.0,196.0
0,51,2.0,0.0,1.0,[1],381.0,196.0,429.0,92.0,527.0,115.0,305.0,144.0,392.0,256.0
0,52,2.0,0.0,1.0,[1],392.0,256.0,527.0,115.0,381.0,196.0,285.0,81.0,305.0,144.0
