stationID,time_cut,inNums,outNums,weekday
0,33,8,0,1
0,34,9,0,1
0,35,19,1,1
0,36,34,0,1
0,37,29,2,1
0,38,37,0,1
0,39,81,31,1
0,40,108,25,1
0,41,121,14,1
0,42,157,23,1
0,43,256,19,1
0,44,280,14,1
0,45,287,43,1
0,46,348,44,1
0,47,406,42,1
0,48,426,57,1
0,49,443,80,1
0,50,463,136,1
0,51,393,230,1
0,52,369,226,1
0,53,323,166,1
0,54,266,81,1
0,55,233,99,1
0,56,212,62,1
0,57,99,85,1
0,58,103,64,1
0,59,134,60,1
0,60,151,61,1
0,61,129,42,1
0,62,73,75,1
0,63,62,57,1
0,64,54,67,1
0,65,88,58,1
0,66,64,63,1
0,67,70,81,1
0,68,56,81,1
0,69,84,73,1
0,70,57,82,1
0,71,104,83,1
0,72,103,61,1
0,73,124,65,1
0,74,97,71,1
0,75,83,70,1
0,76,114,113,1
0,77,78,52,1
0,78,83,80,1
0,79,87,83,1
0,80,53,84,1
0,81,60,106,1
0,82,80,63,1
0,83,66,70,1
0,84,62,96,1
0,85,61,68,1
0,86,65,74,1
0,87,77,95,1
0,88,71,104,1
0,89,63,108,1
0,90,55,112,1
0,91,67,85,1
0,92,79,78,1
0,93,74,102,1
0,94,94,94,1
0,95,60,94,1
0,96,73,110,1
0,97,63,70,1
0,98,64,98,1
0,99,66,132,1
0,100,93,119,1
0,101,142,112,1
0,102,168,84,1
0,103,137,131,1
0,104,179,166,1
0,105,160,237,1
0,106,73,235,1
0,107,82,205,1
0,108,66,303,1
0,109,53,249,1
0,110,48,265,1
0,111,34,282,1
0,112,43,183,1
0,113,28,193,1
0,114,40,136,1
0,115,23,125,1
0,116,40,161,1
0,117,34,76,1
0,118,46,143,1
0,119,32,89,1
0,120,35,99,1
0,121,31,111,1
0,122,23,66,1
0,123,28,98,1
0,124,29,59,1
0,125,26,99,1
0,126,14,93,1
0,127,20,86,1
0,128,16,77,1
0,129,11,87,1
0,130,24,78,1
0,131,12,77,1
0,132,12,47,1
0,133,7,49,1
0,134,9,64,1
0,135,10,37,1
0,136,3,33,1
0,137,0,22,1
0,138,0,41,1
0,139,0,18,1
0,140,0,19,1
0,141,0,9,1
0,142,0,11,1
0,143,0,5,1
1,34,2,0,1
1,35,12,0,1
1,36,16,0,1
