stationID,time_cut,inNums,outNums,weekday
0,33,1,0,1
0,34,4,0,1
0,35,3,1,1
0,36,17,0,1
0,37,21,0,1
0,38,30,1,1
0,39,44,49,1
0,40,31,48,1
0,41,66,25,1
0,42,87,30,1
0,43,129,13,1
0,44,79,31,1
0,45,93,8,1
0,46,137,42,1
0,47,98,35,1
0,48,139,35,1
0,49,112,32,1
0,50,139,35,1
0,51,128,57,1
0,52,133,51,1
0,53,167,61,1
0,54,133,66,1
0,55,194,58,1
0,56,181,71,1
0,57,164,72,1
0,58,145,76,1
0,59,218,82,1
0,60,154,73,1
0,61,180,111,1
0,62,192,115,1
0,63,223,79,1
0,64,200,100,1
0,65,203,84,1
0,66,184,93,1
0,67,184,82,1
0,68,165,80,1
0,69,190,86,1
0,70,155,91,1
0,71,159,112,1
0,72,184,82,1
0,73,217,147,1
0,74,146,100,1
0,75,225,103,1
0,76,231,113,1
0,77,163,159,1
0,78,159,104,1
0,79,206,130,1
0,80,183,129,1
0,81,178,130,1
0,82,167,139,1
0,83,179,174,1
0,84,209,94,1
0,85,148,180,1
0,86,211,200,1
0,87,201,152,1
0,88,201,171,1
0,89,228,161,1
0,90,179,157,1
0,91,214,175,1
0,92,160,151,1
0,93,135,174,1
0,94,169,159,1
0,95,193,216,1
0,96,189,188,1
0,97,155,211,1
0,98,173,154,1
0,99,154,175,1
0,100,138,174,1
0,101,130,190,1
0,102,138,147,1
0,103,134,178,1
0,104,144,159,1
0,105,124,157,1
0,106,122,150,1
0,107,119,150,1
0,108,106,114,1
0,109,88,117,1
0,110,106,129,1
0,111,127,121,1
0,112,89,106,1
0,113,73,77,1
0,114,80,100,1
0,115,62,83,1
0,116,59,106,1
0,117,76,63,1
0,118,60,89,1
0,119,42,103,1
0,120,60,92,1
0,121,59,86,1
0,122,55,82,1
0,123,62,92,1
0,124,26,69,1
0,125,35,98,1
0,126,27,87,1
0,127,28,83,1
0,128,31,46,1
0,129,11,84,1
0,130,21,72,1
0,131,11,60,1
0,132,13,64,1
0,133,14,51,1
0,134,14,59,1
0,135,6,44,1
0,136,4,49,1
0,137,0,35,1
0,138,1,41,1
0,139,0,18,1
0,140,0,23,1
0,141,0,16,1
0,142,0,9,1
0,143,0,9,1
1,34,5,0,1
1,35,5,0,1
1,36,11,0,1
1,37,12,0,1
1,38,15,32,1
1,39,17,25,1
1,40,21,10,1
1,41,29,10,1
1,42,22,14,1
1,43,39,13,1
1,44,32,18,1
1,45,48,15,1
1,46,63,25,1
1,47,73,17,1
1,48,51,9,1
1,49,80,17,1
1,50,63,18,1
1,51,63,41,1
1,52,90,17,1
1,53,63,19,1
1,54,65,21,1
1,55,63,10,1
1,56,74,31,1
1,57,77,30,1
1,58,71,19,1
1,59,91,40,1
1,60,78,36,1
1,61,67,32,1
1,62,79,9,1
1,63,119,36,1
1,64,83,31,1
1,65,63,27,1
1,66,86,30,1
1,67,72,28,1
1,68,87,46,1
1,69,88,38,1
1,70,80,52,1
1,71,73,29,1
1,72,80,33,1
1,73,90,41,1
1,74,68,46,1
1,75,78,51,1
1,76,101,39,1
1,77,141,45,1
1,78,97,33,1
1,79,90,60,1
1,80,67,35,1
1,81,98,51,1
1,82,107,41,1
1,83,84,46,1
1,84,65,58,1
1,85,75,67,1
1,86,104,70,1
1,87,81,44,1
1,88,76,65,1
1,89,69,63,1
1,90,54,96,1
1,91,74,77,1
1,92,72,76,1
1,93,66,65,1
1,94,79,129,1
1,95,68,85,1
1,96,64,72,1
1,97,53,79,1
1,98,67,95,1
1,99,87,96,1
1,100,71,86,1
1,101,50,82,1
1,102,49,147,1
1,103,69,104,1
1,104,62,116,1
1,105,66,122,1
1,106,63,80,1
1,107,62,125,1
1,108,80,104,1
1,109,62,118,1
1,110,55,86,1
1,111,57,108,1
1,112,37,68,1
1,113,42,89,1
1,114,37,126,1
1,115,51,95,1
1,116,40,98,1
1,117,41,80,1
1,118,29,101,1
1,119,30,74,1
1,120,27,161,1
1,121,33,123,1
1,122,33,104,1
1,123,25,115,1
1,124,15,116,1
1,125,17,116,1
1,126,22,92,1
1,127,19,154,1
1,128,15,97,1
1,129,21,90,1
1,130,9,68,1
1,131,12,116,1
1,132,14,108,1
1,133,10,67,1
1,134,8,101,1
1,135,12,52,1
1,136,4,101,1
1,137,3,63,1
1,138,1,68,1
1,139,0,47,1
1,140,0,40,1
1,141,0,18,1
1,142,0,18,1
1,143,0,4,1
2,34,9,0,1
2,35,11,0,1
2,36,9,0,1
2,37,19,2,1
2,38,27,48,1
2,39,24,39,1
2,40,32,32,1
