stationID,time_cut,inNums,outNums,weekday
0,3,1,1,3
0,19,1,1,3
0,33,16,1,3
0,34,11,0,3
0,35,26,1,3
0,36,15,0,3
0,37,54,0,3
0,38,51,2,3
0,39,113,43,3
0,40,93,25,3
0,41,126,17,3
0,42,205,39,3
0,43,273,17,3
0,44,287,29,3
0,45,367,35,3
0,46,333,39,3
0,47,392,58,3
0,48,520,62,3
0,49,429,78,3
0,50,379,111,3
0,51,390,235,3
0,52,374,239,3
0,53,277,173,3
0,54,281,83,3
0,55,177,92,3
0,56,178,74,3
0,57,130,102,3
0,58,104,64,3
0,59,117,93,3
0,60,136,64,3
0,61,101,58,3
0,62,105,79,3
0,63,103,89,3
0,64,86,67,3
0,65,54,65,3
0,66,87,79,3
0,67,82,96,3
0,68,82,59,3
0,69,86,78,3
0,70,81,55,3
0,71,90,81,3
0,72,127,91,3
0,73,132,83,3
0,74,77,70,3
0,75,85,67,3
0,76,126,143,3
0,77,86,95,3
0,78,71,125,3
0,79,110,87,3
0,80,82,123,3
0,81,79,88,3
0,82,72,80,3
0,83,84,79,3
0,84,81,62,3
0,85,80,116,3
0,86,63,99,3
0,87,63,85,3
0,88,60,79,3
0,89,53,111,3
0,90,75,114,3
0,91,62,96,3
0,92,71,106,3
0,93,90,87,3
0,94,53,101,3
0,95,91,137,3
0,96,73,118,3
0,97,70,139,3
0,98,83,117,3
0,99,105,126,3
0,100,128,134,3
0,101,162,145,3
0,102,188,123,3
0,103,140,159,3
0,104,156,181,3
0,105,127,232,3
0,106,134,228,3
0,107,84,243,3
0,108,100,280,3
0,109,71,256,3
0,110,63,244,3
0,111,62,276,3
0,112,48,170,3
0,113,56,198,3
0,114,28,136,3
0,115,40,114,3
0,116,41,193,3
0,117,39,90,3
0,118,39,121,3
0,119,32,92,3
0,120,30,125,3
0,121,29,93,3
0,122,40,107,3
0,123,39,82,3
0,124,39,101,3
0,125,22,144,3
0,126,24,97,3
0,127,19,76,3
0,128,30,101,3
0,129,19,133,3
0,130,17,75,3
0,131,10,61,3
0,132,8,63,3
0,133,19,56,3
0,134,9,51,3
0,135,5,54,3
0,136,6,45,3
0,137,0,35,3
0,138,0,32,3
0,139,0,24,3
0,140,0,23,3
0,141,0,7,3
0,142,0,8,3
0,143,0,10,3
1,34,5,0,3
1,35,12,0,3
1,36,12,0,3
1,37,11,0,3
1,38,28,2,3
1,39,37,8,3
1,40,51,8,3
1,41,67,12,3
1,42,113,10,3
1,43,117,12,3
1,44,193,16,3
1,45,229,29,3
1,46,282,23,3
1,47,342,37,3
1,48,395,48,3
1,49,446,59,3
1,50,388,64,3
1,51,426,71,3
1,52,267,65,3
1,53,234,48,3
1,54,246,37,3
1,55,151,31,3
1,56,108,34,3
1,57,93,22,3
1,58,77,41,3
1,59,55,22,3
1,60,65,28,3
1,61,49,27,3
1,62,45,37,3
1,63,53,28,3
1,64,35,27,3
1,65,54,28,3
1,66,31,30,3
1,67,50,20,3
1,68,56,31,3
1,69,29,25,3
1,70,31,32,3
1,71,31,14,3
1,72,42,56,3
1,73,41,65,3
1,74,62,37,3
1,75,57,23,3
1,76,49,35,3
1,77,55,31,3
1,78,41,19,3
1,79,58,31,3
1,80,44,35,3
1,81,45,37,3
1,82,31,45,3
1,83,43,23,3
1,84,20,27,3
1,85,34,26,3
1,86,34,28,3
1,87,24,38,3
1,88,29,33,3
1,89,34,36,3
1,90,26,30,3
1,91,40,40,3
1,92,41,43,3
1,93,29,40,3
1,94,36,35,3
1,95,25,47,3
1,96,44,32,3
1,97,38,50,3
1,98,26,37,3
1,99,36,63,3
1,100,44,77,3
1,101,36,54,3
1,102,42,69,3
1,103,44,83,3
1,104,66,74,3
1,105,55,174,3
1,106,51,162,3
1,107,58,145,3
1,108,73,213,3
1,109,66,203,3
1,110,50,198,3
1,111,38,215,3
1,112,48,150,3
1,113,36,159,3
1,114,24,153,3
1,115,26,133,3
1,116,20,135,3
1,117,33,84,3
1,118,25,112,3
1,119,14,58,3
1,120,14,127,3
1,121,17,86,3
1,122,23,113,3
1,123,19,119,3
1,124,18,96,3
1,125,15,107,3
1,126,17,171,3
1,127,15,109,3
1,128,20,133,3
1,129,6,130,3
1,130,8,104,3
1,131,15,114,3
1,132,7,84,3
1,133,9,67,3
1,134,12,77,3
1,135,8,72,3
1,136,7,58,3
1,137,1,58,3
1,138,0,43,3
1,139,0,11,3
1,140,0,40,3
1,141,0,7,3
1,142,0,10,3
2,24,1,1,3
2,31,1,0,3
2,33,1,0,3
2,34,6,0,3
2,35,30,0,3
2,36,21,1,3
2,37,59,2,3
2,38,48,16,3
2,39,68,11,3
2,40,103,37,3
2,41,152,16,3
