stationID,time_cut,inNums,outNums,weekday
0,33,2,0,4
0,34,11,0,4
0,35,31,0,4
0,36,14,0,4
0,37,30,0,4
0,38,37,0,4
0,39,95,35,4
0,40,91,43,4
0,41,130,16,4
0,42,175,18,4
0,43,220,22,4
0,44,215,26,4
0,45,388,34,4
0,46,369,53,4
0,47,415,43,4
0,48,402,47,4
0,49,384,103,4
0,50,449,93,4
0,51,363,218,4
0,52,459,104,4
0,53,301,233,4
0,54,284,113,4
0,55,174,80,4
0,56,173,54,4
0,57,149,61,4
0,58,90,78,4
0,59,108,69,4
0,60,104,56,4
0,61,89,77,4
0,62,82,73,4
0,63,76,65,4
0,64,67,77,4
0,65,72,61,4
0,66,74,49,4
0,67,73,87,4
0,68,67,85,4
0,69,62,69,4
0,70,95,67,4
0,71,88,68,4
0,72,89,86,4
0,73,75,53,4
0,74,77,73,4
0,75,52,86,4
0,76,75,103,4
0,77,88,77,4
0,78,81,86,4
0,79,57,76,4
0,80,83,84,4
0,81,57,68,4
0,82,77,65,4
0,83,49,86,4
0,84,70,67,4
0,85,57,88,4
0,86,58,76,4
0,87,59,68,4
0,88,82,83,4
0,89,78,95,4
0,90,67,91,4
0,91,47,79,4
0,92,67,101,4
0,93,77,112,4
0,94,57,154,4
0,95,89,88,4
0,96,73,109,4
0,97,75,98,4
0,98,111,79,4
0,99,121,153,4
0,100,165,120,4
0,101,170,117,4
0,102,147,102,4
0,103,121,154,4
0,104,98,167,4
0,105,127,254,4
0,106,84,241,4
0,107,86,259,4
0,108,67,250,4
0,109,91,272,4
0,110,39,277,4
0,111,45,293,4
0,112,43,209,4
0,113,46,205,4
0,114,39,155,4
0,115,41,130,4
0,116,39,199,4
0,117,16,92,4
0,118,35,144,4
0,119,31,101,4
0,120,24,99,4
0,121,47,96,4
0,122,24,80,4
0,123,19,77,4
0,124,17,73,4
0,125,18,109,4
0,126,12,92,4
0,127,18,86,4
0,128,19,116,4
0,129,10,88,4
0,130,13,65,4
0,131,7,44,4
0,132,10,45,4
0,133,11,52,4
0,134,6,57,4
0,135,7,56,4
0,136,2,39,4
0,137,0,37,4
0,138,0,36,4
0,139,0,27,4
0,140,0,21,4
0,141,0,19,4
0,142,0,4,4
0,143,0,4,4
1,0,2,2,4
1,34,2,0,4
1,35,11,1,4
1,36,12,0,4
1,37,20,0,4
1,38,31,10,4
1,39,35,4,4
1,40,40,4,4
1,41,67,7,4
1,42,78,3,4
1,43,109,9,4
1,44,199,17,4
1,45,240,23,4
1,46,284,22,4
1,47,349,34,4
1,48,396,61,4
1,49,405,66,4
1,50,359,56,4
1,51,418,48,4
1,52,310,67,4
1,53,219,69,4
1,54,236,34,4
1,55,182,41,4
1,56,127,32,4
1,57,66,34,4
1,58,90,37,4
1,59,65,22,4
1,60,27,17,4
1,61,34,27,4
1,62,37,22,4
1,63,44,31,4
1,64,37,23,4
1,65,43,20,4
1,66,24,20,4
1,67,40,27,4
1,68,40,24,4
1,69,29,28,4
1,70,34,42,4
1,71,35,12,4
1,72,39,37,4
