stationID,time_cut,inNums,outNums,weekday
0,33,2,0,3
0,34,12,0,3
0,35,7,0,3
0,36,19,0,3
0,37,35,0,3
0,38,34,1,3
0,39,77,40,3
0,40,112,40,3
0,41,119,24,3
0,42,180,29,3
0,43,241,21,3
0,44,288,35,3
0,45,325,47,3
0,46,387,35,3
0,47,429,44,3
0,48,341,63,3
0,49,386,66,3
0,50,473,108,3
0,51,440,186,3
0,52,420,187,3
0,53,291,181,3
0,54,312,101,3
0,55,217,62,3
0,56,192,67,3
0,57,175,46,3
0,58,109,87,3
0,59,140,93,3
0,60,107,81,3
0,61,101,52,3
0,62,90,109,3
0,63,95,73,3
0,64,69,95,3
0,65,74,63,3
0,66,59,69,3
0,67,74,91,3
0,68,64,67,3
0,69,73,58,3
0,70,81,81,3
0,71,135,79,3
0,72,104,104,3
0,73,124,92,3
0,74,99,60,3
0,75,100,98,3
0,76,90,96,3
0,77,80,86,3
0,78,71,104,3
0,79,90,120,3
0,80,71,105,3
0,81,79,85,3
0,82,63,73,3
0,83,90,66,3
0,84,62,64,3
0,85,53,85,3
0,86,77,88,3
0,87,56,81,3
0,88,72,82,3
0,89,62,91,3
0,90,54,108,3
0,91,68,94,3
0,92,78,102,3
0,93,49,124,3
0,94,60,107,3
0,95,104,85,3
0,96,71,89,3
0,97,92,76,3
0,98,67,140,3
0,99,56,125,3
0,100,97,130,3
0,101,140,112,3
0,102,163,106,3
0,103,128,151,3
0,104,121,165,3
0,105,167,276,3
0,106,114,232,3
0,107,79,251,3
0,108,45,313,3
0,109,91,271,3
0,110,53,254,3
0,111,47,290,3
0,112,42,198,3
0,113,35,201,3
0,114,43,129,3
0,115,50,129,3
0,116,21,165,3
0,117,34,92,3
0,118,22,132,3
0,119,35,95,3
0,120,37,112,3
0,121,27,74,3
0,122,29,77,3
0,123,17,82,3
0,124,21,94,3
0,125,10,108,3
0,126,11,86,3
0,127,13,64,3
0,128,18,97,3
0,129,9,90,3
0,130,8,73,3
0,131,10,51,3
0,132,10,49,3
0,133,6,53,3
0,134,2,39,3
0,135,4,49,3
0,136,4,47,3
0,137,0,17,3
0,138,0,32,3
0,139,0,15,3
0,140,0,15,3
0,141,0,13,3
0,142,0,7,3
0,143,0,9,3
1,35,7,0,3
1,36,13,0,3
1,37,11,0,3
1,38,28,9,3
1,39,41,9,3
1,40,36,6,3
1,41,87,6,3
1,42,83,5,3
1,43,119,13,3
1,44,199,21,3
1,45,219,19,3
1,46,272,29,3
1,47,336,43,3
1,48,394,48,3
1,49,434,45,3
1,50,409,65,3
1,51,429,61,3
1,52,284,66,3
1,53,255,57,3
1,54,238,42,3
1,55,178,31,3
1,56,102,38,3
1,57,107,24,3
1,58,69,32,3
1,59,57,33,3
1,60,55,36,3
1,61,39,28,3
1,62,36,40,3
1,63,29,26,3
1,64,39,34,3
1,65,39,39,3
1,66,33,17,3
1,67,30,45,3
1,68,34,35,3
1,69,35,23,3
1,70,34,28,3
1,71,49,27,3
1,72,37,56,3
1,73,51,29,3
1,74,60,23,3
1,75,46,35,3
1,76,76,14,3
1,77,51,19,3
1,78,33,36,3
1,79,32,29,3
1,80,43,17,3
1,81,41,42,3
1,82,22,21,3
1,83,36,33,3
1,84,35,24,3
1,85,39,34,3
1,86,32,40,3
1,87,33,22,3
1,88,30,32,3
1,89,31,22,3
1,90,32,39,3
1,91,37,40,3
1,92,37,48,3
1,93,44,43,3
1,94,23,33,3
1,95,22,49,3
1,96,28,41,3
1,97,37,46,3
1,98,25,21,3
1,99,36,70,3
1,100,31,52,3
1,101,35,82,3
1,102,47,72,3
1,103,33,66,3
1,104,46,81,3
1,105,38,153,3
1,106,44,181,3
1,107,70,119,3
1,108,55,251,3
1,109,52,164,3
1,110,62,231,3
1,111,33,215,3
1,112,48,190,3
1,113,33,175,3
1,114,27,157,3
1,115,28,112,3
1,116,21,150,3
1,117,23,115,3
1,118,15,142,3
1,119,19,88,3
1,120,21,113,3
1,121,17,94,3
1,122,23,108,3
1,123,19,113,3
1,124,11,105,3
1,125,6,123,3
1,126,19,123,3
1,127,11,74,3
1,128,7,122,3
1,129,14,106,3
1,130,7,104,3
1,131,8,81,3
1,132,15,72,3
1,133,5,48,3
1,134,9,76,3
1,135,10,70,3
1,136,7,47,3
1,137,0,45,3
1,138,0,33,3
1,139,0,14,3
1,140,0,25,3
1,141,0,14,3
1,142,0,10,3
2,33,3,0,3
2,34,10,0,3
2,35,20,0,3
2,36,17,0,3
2,37,46,0,3
2,38,44,29,3
2,39,75,23,3
2,40,91,20,3
2,41,160,26,3
2,42,130,31,3
2,43,219,66,3
2,44,313,93,3
2,45,364,137,3
2,46,482,228,3
2,47,534,384,3
2,48,581,514,3
2,49,581,678,3
2,50,552,731,3
2,51,572,714,3
2,52,490,1130,3
2,53,371,645,3
2,54,335,444,3
2,55,301,401,3
2,56,218,263,3
2,57,201,250,3
2,58,133,288,3
2,59,121,136,3
2,60,76,177,3
2,61,97,107,3
2,62,78,95,3
2,63,77,81,3
2,64,94,82,3
2,65,72,88,3
2,66,50,87,3
2,67,64,77,3
2,68,91,68,3
2,69,99,88,3
2,70,65,103,3
2,71,71,90,3
2,72,88,70,3
2,73,76,88,3
2,74,106,92,3
2,75,105,120,3
2,76,93,102,3
2,77,102,62,3
2,78,90,85,3
2,79,116,97,3
2,80,91,118,3
2,81,95,101,3
2,82,93,78,3
2,83,63,121,3
2,84,62,83,3
2,85,79,75,3
2,86,78,93,3
2,87,84,82,3
2,88,88,101,3
2,89,83,82,3
2,90,69,63,3
2,91,88,91,3
2,92,85,147,3
2,93,75,91,3
2,94,81,78,3
2,95,76,84,3
2,96,76,106,3
2,97,96,88,3
2,98,124,147,3
2,99,100,135,3
2,100,102,113,3
2,101,135,97,3
2,102,173,170,3
2,103,281,122,3
2,104,351,264,3
2,105,271,262,3
2,106,376,248,3
2,107,457,350,3
2,108,370,328,3
2,109,416,378,3
2,110,562,358,3
2,111,429,321,3
2,112,355,311,3
2,113,315,286,3
2,114,237,233,3
2,115,200,284,3
2,116,191,195,3
2,117,178,227,3
2,118,114,217,3
2,119,145,184,3
2,120,137,145,3
2,121,150,225,3
2,122,146,165,3
2,123,140,195,3
2,124,143,224,3
2,125,182,166,3
2,126,139,147,3
2,127,136,151,3
2,128,128,211,3
2,129,113,196,3
