stationID,time_cut,inNums,outNums,weekday
0,1,2,0,4
0,2,0,2,4
0,13,1,0,4
0,33,4,0,4
0,34,12,0,4
0,35,23,3,4
0,36,17,1,4
0,37,30,0,4
0,38,43,1,4
0,39,65,26,4
0,40,89,15,4
0,41,132,20,4
0,42,146,30,4
0,43,238,28,4
0,44,214,22,4
0,45,321,36,4
0,46,408,40,4
0,47,383,38,4
0,48,362,66,4
0,49,442,76,4
0,50,446,146,4
0,51,358,175,4
0,52,310,248,4
0,53,362,138,4
0,54,298,82,4
0,55,205,87,4
0,56,155,61,4
0,57,126,77,4
0,58,114,57,4
0,59,128,75,4
0,60,130,68,4
0,61,84,61,4
0,62,118,87,4
0,63,68,73,4
0,64,96,53,4
0,65,76,43,4
0,66,82,80,4
0,67,56,75,4
0,68,85,68,4
0,69,70,50,4
0,70,106,60,4
0,71,132,96,4
0,72,104,66,4
0,73,78,74,4
0,74,95,83,4
0,75,72,115,4
0,76,87,106,4
0,77,91,106,4
0,78,72,85,4
0,79,67,77,4
0,80,87,106,4
0,81,67,71,4
0,82,92,74,4
0,83,92,73,4
0,84,58,67,4
0,85,80,93,4
0,86,69,90,4
0,87,72,101,4
0,88,55,95,4
0,89,91,114,4
0,90,58,84,4
0,91,67,88,4
0,92,61,121,4
0,93,70,136,4
0,94,75,93,4
0,95,73,108,4
0,96,89,109,4
0,97,60,147,4
0,98,83,90,4
0,99,110,166,4
0,100,148,139,4
0,101,121,112,4
0,102,169,139,4
0,103,166,162,4
0,104,187,190,4
0,105,91,212,4
0,106,89,284,4
0,107,86,258,4
0,108,75,244,4
0,109,68,310,4
0,110,41,227,4
0,111,47,293,4
0,112,36,218,4
0,113,64,238,4
0,114,31,159,4
0,115,42,114,4
0,116,32,182,4
0,117,40,82,4
0,118,45,150,4
0,119,42,91,4
0,120,26,127,4
0,121,32,103,4
0,122,28,78,4
0,123,23,106,4
0,124,23,98,4
0,125,24,73,4
0,126,27,131,4
0,127,26,85,4
0,128,12,80,4
0,129,15,121,4
0,130,22,84,4
0,131,22,63,4
0,132,4,54,4
0,133,10,71,4
0,134,9,67,4
0,135,3,46,4
0,136,1,35,4
0,137,0,49,4
0,138,0,26,4
0,139,0,44,4
0,140,0,25,4
0,141,0,13,4
0,142,0,10,4
0,143,0,12,4
1,4,1,1,4
1,34,1,0,4
1,35,11,0,4
1,36,7,0,4
1,37,18,0,4
1,38,18,0,4
1,39,29,13,4
1,40,40,6,4
1,41,74,13,4
1,42,87,1,4
1,43,117,9,4
1,44,207,21,4
1,45,192,17,4
1,46,278,20,4
1,47,347,34,4
1,48,381,50,4
1,49,418,61,4
1,50,400,56,4
1,51,371,69,4
1,52,273,59,4
1,53,246,51,4
1,54,259,36,4
1,55,167,28,4
1,56,101,26,4
1,57,87,34,4
1,58,69,19,4
1,59,46,49,4
1,60,51,22,4
1,61,31,25,4
1,62,54,21,4
1,63,37,22,4
1,64,25,30,4
1,65,33,23,4
1,66,29,19,4
1,67,28,28,4
1,68,42,24,4
1,69,21,34,4
1,70,41,29,4
1,71,27,32,4
1,72,38,43,4
1,73,37,32,4
1,74,46,35,4
1,75,43,26,4
1,76,50,30,4
1,77,41,18,4
1,78,53,38,4
1,79,45,21,4
1,80,38,34,4
1,81,46,18,4
1,82,45,37,4
1,83,33,22,4
1,84,29,18,4
1,85,35,36,4
1,86,36,32,4
1,87,21,34,4
1,88,36,43,4
1,89,26,21,4
1,90,41,42,4
1,91,38,32,4
1,92,26,48,4
1,93,22,50,4
1,94,36,38,4
1,95,21,64,4
1,96,23,40,4
1,97,30,53,4
1,98,28,43,4
1,99,26,63,4
1,100,39,42,4
1,101,35,82,4
1,102,37,60,4
1,103,44,86,4
1,104,46,79,4
1,105,48,157,4
1,106,43,125,4
1,107,77,137,4
1,108,48,140,4
1,109,53,289,4
1,110,73,161,4
1,111,49,211,4
1,112,50,202,4
1,113,38,165,4
1,114,55,187,4
1,115,26,146,4
1,116,35,146,4
1,117,20,109,4
1,118,31,146,4
1,119,27,87,4
1,120,9,114,4
1,121,21,85,4
1,122,14,126,4
1,123,22,111,4
1,124,24,109,4
1,125,15,92,4
1,126,13,122,4
1,127,23,101,4
1,128,17,110,4
1,129,15,88,4
1,130,12,111,4
1,131,8,97,4
1,132,14,86,4
1,133,10,67,4
1,134,13,69,4
1,135,12,124,4
1,136,7,39,4
1,137,2,70,4
1,138,3,46,4
1,139,0,27,4
1,140,1,24,4
1,141,0,27,4
1,142,0,12,4
2,32,1,0,4
2,34,10,0,4
2,35,18,0,4
2,36,14,0,4
2,37,51,0,4
2,38,49,19,4
2,39,95,7,4
2,40,87,11,4
2,41,136,24,4
2,42,152,27,4
2,43,217,46,4
2,44,289,114,4
2,45,400,86,4
2,46,368,260,4
2,47,546,337,4
2,48,623,510,4
2,49,538,593,4
2,50,548,807,4
2,51,507,990,4
2,52,407,886,4
2,53,356,640,4
2,54,311,447,4
2,55,296,385,4
2,56,225,296,4
2,57,166,223,4
2,58,119,223,4
2,59,109,149,4
2,60,94,116,4
2,61,87,110,4
2,62,77,105,4
2,63,82,83,4
2,64,76,68,4
2,65,55,107,4
2,66,75,99,4
2,67,84,81,4
2,68,67,87,4
2,69,82,61,4
2,70,107,105,4
2,71,96,94,4
2,72,93,100,4
2,73,108,76,4
2,74,121,98,4
2,75,135,113,4
2,76,126,78,4
2,77,124,76,4
2,78,94,76,4
2,79,119,121,4
2,80,114,90,4
2,81,101,98,4
2,82,86,83,4
2,83,97,90,4
2,84,81,93,4
2,85,109,96,4
2,86,113,101,4
2,87,91,78,4
2,88,72,117,4
2,89,95,114,4
2,90,117,104,4
2,91,150,65,4
2,92,113,80,4
2,93,156,159,4
2,94,160,132,4
2,95,163,142,4
2,96,175,90,4
2,97,162,117,4
2,98,123,121,4
2,99,154,195,4
2,100,177,152,4
2,101,127,143,4
2,102,200,154,4
2,103,271,186,4
2,104,365,246,4
2,105,293,273,4
2,106,418,258,4
2,107,524,315,4
2,108,470,274,4
2,109,527,401,4
2,110,556,303,4
2,111,670,374,4
2,112,600,391,4
2,113,447,315,4
2,114,400,286,4
2,115,358,274,4
2,116,231,183,4
2,117,251,235,4
2,118,171,159,4
2,119,131,270,4
2,120,162,159,4
2,121,141,216,4
2,122,132,147,4
2,123,132,144,4
2,124,123,210,4
2,125,113,185,4
2,126,124,167,4
2,127,135,189,4
2,128,112,161,4
2,129,83,254,4
2,130,82,165,4
2,131,70,170,4
2,132,63,176,4
2,133,51,206,4
2,134,73,133,4
2,135,47,133,4
2,136,24,127,4
2,137,12,108,4
2,138,2,90,4
2,139,1,65,4
2,140,2,27,4
2,141,1,43,4
2,142,2,20,4
2,143,1,1,4
3,1,1,0,4
3,5,0,1,4
3,6,1,1,4
3,34,2,0,4
3,35,15,0,4
3,36,34,1,4
3,37,37,3,4
3,38,44,5,4
3,39,79,14,4
3,40,82,28,4
3,41,130,58,4
3,42,158,61,4
3,43,206,113,4
3,44,292,99,4
3,45,355,62,4
3,46,469,66,4
3,47,614,137,4
3,48,619,131,4
3,49,600,215,4
3,50,619,220,4
3,51,535,305,4
3,52,498,259,4
3,53,297,200,4
3,54,274,184,4
3,55,248,157,4
3,56,221,93,4
3,57,124,103,4
3,58,118,72,4
3,59,78,70,4
3,60,67,98,4
3,61,80,48,4
3,62,61,50,4
3,63,53,64,4
3,64,61,47,4
3,65,49,41,4
3,66,57,55,4
3,67,54,48,4
3,68,43,83,4
3,69,53,57,4
3,70,50,57,4
3,71,57,57,4
3,72,54,62,4
3,73,72,76,4
3,74,74,75,4
3,75,70,68,4
3,76,73,70,4
3,77,69,62,4
3,78,58,92,4
3,79,82,66,4
3,80,63,76,4
3,81,67,80,4
3,82,74,68,4
3,83,63,50,4
3,84,54,68,4
3,85,56,50,4
3,86,65,86,4
3,87,62,74,4
3,88,48,54,4
3,89,70,58,4
3,90,80,68,4
3,91,89,107,4
3,92,162,77,4
3,93,109,71,4
3,94,132,118,4
3,95,147,180,4
3,96,130,110,4
3,97,163,90,4
3,98,117,120,4
3,99,118,96,4
3,100,102,152,4
3,101,100,92,4
3,102,120,175,4
3,103,132,146,4
3,104,149,251,4
3,105,139,231,4
3,106,157,338,4
3,107,176,327,4
3,108,191,401,4
3,109,181,325,4
3,110,250,358,4
3,111,210,343,4
3,112,313,368,4
3,113,180,298,4
3,114,146,250,4
3,115,195,218,4
3,116,151,241,4
3,117,101,153,4
3,118,127,184,4
3,119,137,203,4
3,120,81,176,4
3,121,119,190,4
3,122,105,135,4
3,123,106,151,4
3,124,87,183,4
3,125,90,154,4
3,126,107,175,4
3,127,100,155,4
3,128,112,174,4
3,129,71,151,4
3,130,77,196,4
3,131,56,183,4
3,132,71,133,4
3,133,75,116,4
3,134,46,152,4
3,135,41,101,4
3,136,20,130,4
3,137,23,119,4
3,138,6,55,4
3,139,0,47,4
3,140,0,21,4
3,141,2,23,4
3,142,0,9,4
4,1,3,0,4
4,2,1,0,4
4,4,0,1,4
4,5,1,0,4
4,17,0,3,4
4,25,1,0,4
4,26,0,2,4
4,28,2,2,4
4,34,4,0,4
4,35,11,0,4
4,36,22,2,4
4,37,24,2,4
4,38,24,21,4
4,39,47,30,4
4,40,98,52,4
4,41,107,73,4
4,42,121,90,4
4,43,210,135,4
4,44,227,230,4
4,45,378,330,4
4,46,468,525,4
4,47,559,678,4
4,48,645,927,4
4,49,516,1958,4
4,50,483,2020,4
4,51,476,2253,4
4,52,380,2516,4
4,53,318,1578,4
4,54,272,1549,4
4,55,233,1284,4
4,56,233,1318,4
4,57,211,689,4
4,58,187,604,4
4,59,174,329,4
4,60,132,317,4
4,61,137,271,4
4,62,149,292,4
4,63,142,204,4
4,64,129,204,4
4,65,166,174,4
4,66,144,249,4
4,67,166,209,4
4,68,134,145,4
4,69,178,151,4
4,70,190,214,4
4,71,178,178,4
4,72,170,181,4
4,73,236,164,4
4,74,216,194,4
4,75,188,270,4
4,76,210,233,4
4,77,211,205,4
4,78,196,216,4
4,79,197,215,4
4,80,187,229,4
4,81,222,239,4
4,82,175,185,4
4,83,180,161,4
4,84,204,262,4
4,85,200,190,4
4,86,213,174,4
4,87,191,162,4
4,88,209,226,4
4,89,200,192,4
4,90,185,181,4
4,91,243,166,4
4,92,241,243,4
4,93,215,230,4
