stationID,time_cut,inNums,outNums,weekday
0,33,6,0,1
0,34,21,0,1
0,35,21,4,1
0,36,23,0,1
0,37,40,2,1
0,38,53,0,1
0,39,86,36,1
0,40,95,26,1
0,41,119,23,1
0,42,162,22,1
0,43,216,24,1
0,44,254,34,1
0,45,366,38,1
0,46,394,50,1
0,47,384,30,1
0,48,463,59,1
0,49,429,92,1
0,50,527,115,1
0,51,381,196,1
0,52,392,256,1
0,53,305,144,1
0,54,285,81,1
0,55,156,65,1
0,56,140,62,1
0,57,109,87,1
0,58,116,86,1
0,59,101,87,1
0,60,127,54,1
0,61,139,78,1
0,62,76,107,1
0,63,97,70,1
0,64,57,83,1
0,65,72,76,1
0,66,53,95,1
0,67,59,67,1
0,68,95,64,1
0,69,81,57,1
0,70,70,54,1
0,71,92,72,1
0,72,92,114,1
0,73,77,89,1
0,74,91,66,1
0,75,84,94,1
0,76,88,115,1
0,77,81,79,1
0,78,64,83,1
0,79,84,92,1
0,80,65,103,1
0,81,68,76,1
0,82,85,81,1
0,83,69,63,1
0,84,79,93,1
0,85,50,75,1
0,86,43,90,1
0,87,89,78,1
0,88,67,100,1
0,89,69,129,1
0,90,65,79,1
0,91,81,68,1
0,92,64,59,1
0,93,47,81,1
0,94,67,112,1
0,95,62,94,1
0,96,57,82,1
0,97,61,94,1
0,98,64,81,1
0,99,86,164,1
0,100,104,108,1
0,101,112,109,1
0,102,239,98,1
0,103,140,188,1
0,104,141,228,1
0,105,87,201,1
0,106,121,250,1
0,107,57,314,1
0,108,82,254,1
0,109,60,297,1
0,110,48,220,1
0,111,38,231,1
0,112,40,143,1
0,113,44,228,1
0,114,34,127,1
0,115,37,126,1
0,116,30,188,1
0,117,35,60,1
0,118,44,107,1
0,119,64,109,1
0,120,63,91,1
0,121,52,119,1
0,122,57,73,1
0,123,50,85,1
0,124,39,92,1
0,125,22,108,1
0,126,24,103,1
0,127,15,66,1
0,128,29,88,1
0,129,16,87,1
0,130,14,61,1
0,131,10,56,1
0,132,13,54,1
0,133,7,74,1
0,134,16,39,1
0,135,5,49,1
0,136,9,35,1
0,137,0,43,1
0,138,0,21,1
0,139,0,26,1
0,140,0,19,1
0,141,0,10,1
0,142,0,6,1
0,143,0,3,1
1,34,7,0,1
1,35,10,0,1
1,36,13,0,1
1,37,25,0,1
1,38,24,5,1
1,39,32,8,1
1,40,43,2,1
1,41,66,5,1
1,42,82,8,1
1,43,121,11,1
1,44,173,22,1
1,45,232,18,1
1,46,286,26,1
1,47,326,45,1
1,48,397,49,1
1,49,420,52,1
1,50,375,56,1
