stationID,time_cut,inNums,outNums,weekday
0,0,0,4,2
0,2,0,3,2
0,27,0,1,2
0,33,3,0,2
0,34,9,0,2
0,35,20,0,2
0,36,21,1,2
0,37,40,0,2
0,38,37,0,2
0,39,108,38,2
0,40,119,42,2
0,41,155,28,2
0,42,191,33,2
0,43,258,26,2
0,44,227,36,2
0,45,392,51,2
0,46,403,37,2
0,47,374,75,2
0,48,510,45,2
0,49,377,72,2
0,50,442,90,2
0,51,531,193,2
0,52,385,200,2
0,53,371,116,2
0,54,295,106,2
0,55,210,72,2
0,56,182,70,2
0,57,130,53,2
0,58,135,75,2
0,59,148,56,2
0,60,111,77,2
0,61,105,77,2
0,62,87,93,2
0,63,106,85,2
0,64,80,57,2
0,65,99,80,2
0,66,68,52,2
0,67,85,81,2
0,68,69,85,2
0,69,78,83,2
0,70,104,66,2
0,71,87,72,2
0,72,110,74,2
0,73,85,74,2
0,74,101,89,2
0,75,84,80,2
0,76,91,107,2
0,77,73,78,2
0,78,95,98,2
0,79,135,82,2
0,80,63,85,2
0,81,79,76,2
0,82,55,62,2
0,83,65,56,2
0,84,77,72,2
0,85,58,76,2
0,86,62,92,2
0,87,92,78,2
0,88,65,86,2
0,89,57,106,2
0,90,71,118,2
0,91,58,56,2
0,92,71,57,2
0,93,58,99,2
0,94,39,138,2
0,95,73,116,2
0,96,52,90,2
0,97,79,89,2
0,98,49,95,2
0,99,77,133,2
0,100,55,143,2
0,101,119,109,2
0,102,167,101,2
0,103,178,134,2
0,104,137,137,2
0,105,152,281,2
0,106,83,263,2
0,107,48,211,2
0,108,67,305,2
0,109,46,252,2
0,110,66,265,2
0,111,57,246,2
0,112,27,239,2
0,113,55,221,2
0,114,35,143,2
0,115,46,118,2
0,116,39,180,2
0,117,26,81,2
0,118,21,132,2
0,119,34,84,2
0,120,25,105,2
0,121,30,78,2
0,122,21,74,2
0,123,24,94,2
0,124,19,44,2
0,125,19,96,2
0,126,12,99,2
0,127,8,64,2
0,128,11,75,2
0,129,6,101,2
0,130,11,73,2
0,131,16,47,2
0,132,4,46,2
0,133,11,47,2
0,134,9,57,2
0,135,8,35,2
0,136,7,41,2
0,137,0,31,2
0,138,0,28,2
0,139,0,10,2
0,140,0,12,2
0,141,0,17,2
0,142,0,4,2
0,143,0,5,2
1,0,0,13,2
1,1,0,2,2
1,34,2,0,2
