stationID,time_cut,inNums,outNums,weekday
0,3,2,0,0
0,34,30,1,0
0,35,34,0,0
0,36,33,0,0
0,37,56,0,0
0,38,45,1,0
0,39,117,69,0
0,40,139,32,0
0,41,186,25,0
0,42,215,37,0
0,43,264,21,0
0,44,244,23,0
0,45,375,61,0
0,46,430,41,0
0,47,473,63,0
0,48,451,62,0
0,49,434,90,0
0,50,488,139,0
0,51,499,243,0
0,52,426,194,0
0,53,375,215,0
0,54,346,89,0
0,55,216,87,0
0,56,212,78,0
0,57,186,95,0
0,58,150,71,0
0,59,142,99,0
0,60,145,72,0
0,61,170,87,0
0,62,114,69,0
0,63,133,80,0
0,64,88,121,0
0,65,103,95,0
0,66,78,86,0
0,67,78,117,0
0,68,70,95,0
0,69,100,80,0
0,70,133,86,0
0,71,125,91,0
0,72,126,84,0
0,73,81,96,0
0,74,118,94,0
0,75,65,83,0
0,76,94,175,0
0,77,115,147,0
0,78,113,92,0
0,79,111,118,0
0,80,89,161,0
0,81,83,73,0
0,82,76,103,0
0,83,97,94,0
0,84,102,89,0
0,85,69,100,0
0,86,76,113,0
0,87,97,102,0
0,88,101,133,0
0,89,82,100,0
0,90,62,130,0
0,91,75,144,0
0,92,87,103,0
0,93,74,106,0
0,94,66,151,0
0,95,121,125,0
0,96,66,98,0
0,97,65,138,0
0,98,85,129,0
0,99,89,84,0
0,100,125,126,0
0,101,156,144,0
0,102,232,91,0
0,103,214,155,0
0,104,154,230,0
0,105,140,215,0
0,106,115,214,0
0,107,90,317,0
0,108,66,337,0
0,109,85,288,0
0,110,63,209,0
0,111,59,262,0
0,112,49,185,0
0,113,44,226,0
0,114,53,146,0
0,115,44,129,0
0,116,30,127,0
0,117,44,105,0
0,118,35,86,0
0,119,38,125,0
0,120,29,109,0
0,121,29,91,0
0,122,30,87,0
0,123,21,111,0
0,124,33,88,0
0,125,21,77,0
0,126,79,118,0
0,127,25,67,0
0,128,35,93,0
0,129,12,73,0
0,130,14,67,0
0,131,12,96,0
0,132,22,55,0
0,133,14,37,0
0,134,18,38,0
0,135,11,56,0
0,136,1,41,0
0,137,0,27,0
0,138,0,14,0
0,139,0,18,0
0,140,0,17,0
0,141,0,10,0
0,142,0,6,0
0,143,0,8,0
1,2,1,1,0
1,35,24,0,0
1,36,8,0,0
1,37,14,0,0
1,38,28,7,0
1,39,33,3,0
1,40,49,7,0
1,41,81,12,0
1,42,99,7,0
1,43,166,13,0
1,44,198,13,0
1,45,264,25,0
1,46,330,29,0
1,47,322,48,0
1,48,416,40,0
1,49,441,67,0
1,50,428,58,0
1,51,381,47,0
1,52,292,86,0
1,53,253,48,0
1,54,233,49,0
1,55,165,30,0
1,56,115,22,0
1,57,93,20,0
1,58,75,24,0
1,59,53,38,0
1,60,77,28,0
1,61,49,22,0
1,62,54,16,0
1,63,46,25,0
1,64,60,30,0
1,65,55,25,0
1,66,32,28,0
1,67,38,27,0
1,68,39,16,0
1,69,43,34,0
1,70,39,40,0
1,71,34,48,0
1,72,49,46,0
1,73,56,39,0
1,74,40,21,0
1,75,73,32,0
1,76,77,37,0
1,77,38,23,0
1,78,51,16,0
1,79,47,37,0
1,80,37,30,0
1,81,42,31,0
1,82,31,35,0
1,83,44,35,0
1,84,27,19,0
1,85,28,42,0
1,86,40,30,0
1,87,39,43,0
1,88,34,41,0
1,89,45,37,0
1,90,32,41,0
1,91,31,45,0
1,92,35,42,0
1,93,34,41,0
1,94,30,50,0
1,95,31,29,0
1,96,20,68,0
1,97,30,38,0
1,98,31,32,0
1,99,25,72,0
1,100,54,68,0
1,101,36,74,0
1,102,42,77,0
1,103,30,102,0
1,104,56,92,0
1,105,45,162,0
1,106,43,154,0
1,107,45,188,0
1,108,57,215,0
1,109,68,151,0
1,110,52,212,0
1,111,52,229,0
1,112,39,154,0
1,113,46,193,0
1,114,19,165,0
1,115,25,130,0
1,116,25,115,0
1,117,29,130,0
1,118,23,88,0
1,119,12,93,0
1,120,17,104,0
1,121,25,109,0
1,122,19,109,0
1,123,28,132,0
1,124,9,101,0
1,125,15,97,0
1,126,17,93,0
1,127,16,117,0
1,128,10,133,0
1,129,9,112,0
1,130,18,87,0
1,131,13,73,0
1,132,5,95,0
1,133,11,120,0
1,134,16,60,0
1,135,10,53,0
1,136,7,69,0
1,137,2,55,0
1,138,2,27,0
1,139,0,25,0
1,140,0,18,0
1,141,0,11,0
1,142,0,15,0
1,143,2,1,0
2,32,2,0,0
2,33,2,0,0
2,34,13,0,0
2,35,21,0,0
2,36,33,1,0
2,37,60,0,0
2,38,66,14,0
2,39,100,11,0
2,40,135,13,0
2,41,133,31,0
2,42,169,40,0
2,43,226,68,0
2,44,364,137,0
2,45,420,220,0
2,46,470,279,0
2,47,576,467,0
2,48,603,634,0
2,49,585,747,0
2,50,601,701,0
2,51,587,959,0
2,52,447,1189,0
2,53,355,630,0
2,54,295,516,0
2,55,288,473,0
2,56,212,249,0
2,57,165,310,0
2,58,129,127,0
2,59,122,179,0
2,60,143,142,0
2,61,106,106,0
2,62,182,115,0
2,63,170,110,0
2,64,195,65,0
2,65,186,133,0
2,66,114,93,0
2,67,95,82,0
2,68,207,93,0
2,69,130,84,0
2,70,98,79,0
2,71,90,105,0
2,72,123,124,0
2,73,113,97,0
2,74,125,93,0
2,75,152,126,0
2,76,126,78,0
2,77,114,115,0
2,78,101,114,0
2,79,119,86,0
2,80,96,121,0
2,81,122,120,0
