stationID,time_cut,inNums,outNums,weekday
0,14,1,0,4
0,15,0,1,4
0,17,1,0,4
0,22,0,1,4
0,33,5,0,4
0,34,18,0,4
0,35,20,2,4
0,36,18,1,4
0,37,39,1,4
0,38,37,0,4
0,39,104,25,4
0,40,106,29,4
0,41,127,19,4
0,42,180,20,4
0,43,223,21,4
0,44,272,28,4
0,45,335,37,4
0,46,325,55,4
0,47,372,64,4
0,48,450,67,4
0,49,393,63,4
0,50,438,163,4
0,51,507,240,4
0,52,317,213,4
0,53,311,149,4
0,54,275,77,4
0,55,213,93,4
0,56,216,95,4
0,57,177,103,4
0,58,135,92,4
0,59,148,67,4
0,60,124,71,4
0,61,130,86,4
0,62,126,77,4
0,63,118,52,4
0,64,78,84,4
0,65,114,77,4
0,66,74,56,4
0,67,104,77,4
0,68,127,113,4
0,69,83,82,4
0,70,89,71,4
0,71,110,112,4
0,72,129,80,4
0,73,109,88,4
0,74,110,93,4
0,75,108,96,4
0,76,101,110,4
0,77,90,113,4
0,78,113,119,4
0,79,100,63,4
0,80,93,162,4
0,81,91,129,4
0,82,100,115,4
0,83,77,81,4
0,84,78,103,4
0,85,85,109,4
0,86,67,107,4
0,87,86,136,4
0,88,92,105,4
0,89,92,129,4
0,90,76,139,4
0,91,96,120,4
0,92,93,117,4
0,93,86,111,4
0,94,89,144,4
0,95,105,151,4
0,96,108,130,4
0,97,84,82,4
0,98,120,138,4
0,99,92,157,4
0,100,90,151,4
0,101,117,150,4
0,102,244,113,4
0,103,163,163,4
0,104,154,208,4
0,105,163,210,4
0,106,116,263,4
0,107,102,228,4
0,108,73,335,4
0,109,69,283,4
0,110,102,227,4
0,111,62,273,4
0,112,63,182,4
0,113,59,167,4
0,114,60,184,4
0,115,40,139,4
0,116,71,176,4
0,117,57,119,4
0,118,34,144,4
0,119,34,114,4
0,120,55,132,4
0,121,48,108,4
0,122,39,88,4
0,123,28,122,4
0,124,46,75,4
0,125,26,163,4
0,126,32,116,4
0,127,35,115,4
0,128,20,79,4
0,129,17,112,4
0,130,33,98,4
0,131,29,88,4
0,132,33,77,4
0,133,28,80,4
0,134,27,67,4
0,135,10,62,4
0,136,12,43,4
0,137,0,61,4
0,138,0,31,4
0,139,0,37,4
0,140,0,34,4
0,141,0,13,4
0,142,0,12,4
0,143,0,8,4
1,34,5,0,4
1,35,10,0,4
1,36,15,0,4
1,37,14,0,4
1,38,22,1,4
1,39,52,8,4
1,40,41,5,4
1,41,80,21,4
1,42,92,9,4
1,43,120,11,4
1,44,186,16,4
1,45,208,23,4
1,46,290,19,4
1,47,362,26,4
1,48,399,69,4
1,49,419,56,4
1,50,365,73,4
1,51,396,58,4
1,52,283,65,4
1,53,208,58,4
1,54,215,50,4
1,55,179,32,4
1,56,120,46,4
1,57,89,36,4
1,58,68,33,4
1,59,89,47,4
1,60,55,36,4
1,61,42,25,4
1,62,41,23,4
1,63,65,46,4
1,64,41,29,4
1,65,49,27,4
1,66,34,25,4
1,67,46,37,4
1,68,44,24,4
1,69,29,39,4
1,70,36,27,4
1,71,16,33,4
1,72,46,62,4
1,73,46,60,4
1,74,54,31,4
1,75,59,24,4
1,76,70,39,4
1,77,65,38,4
1,78,70,29,4
1,79,42,26,4
1,80,47,25,4
1,81,47,35,4
1,82,42,40,4
1,83,51,22,4
1,84,52,37,4
1,85,49,30,4
1,86,24,50,4
1,87,46,28,4
1,88,37,40,4
1,89,33,22,4
1,90,39,33,4
1,91,28,57,4
1,92,38,37,4
1,93,32,56,4
1,94,45,51,4
1,95,27,71,4
1,96,50,62,4
1,97,38,61,4
1,98,31,48,4
1,99,41,50,4
1,100,41,68,4
1,101,44,90,4
1,102,44,99,4
1,103,58,92,4
1,104,63,67,4
1,105,53,175,4
1,106,67,150,4
1,107,60,120,4
1,108,70,161,4
1,109,72,193,4
1,110,46,189,4
1,111,71,213,4
1,112,36,173,4
1,113,34,156,4
1,114,52,155,4
1,115,31,121,4
