stationID,time_cut,inNums,outNums,weekday
0,0,0,2,4
0,1,0,3,4
0,33,21,0,4
0,34,22,0,4
0,35,41,2,4
0,36,46,1,4
0,37,73,0,4
0,38,78,2,4
0,39,114,25,4
0,40,100,20,4
0,41,143,24,4
0,42,213,22,4
0,43,274,28,4
0,44,332,38,4
0,45,341,31,4
0,46,429,46,4
0,47,416,67,4
0,48,447,62,4
0,49,482,90,4
0,50,460,129,4
0,51,453,261,4
0,52,383,225,4
0,53,250,202,4
0,54,307,95,4
0,55,201,89,4
0,56,202,69,4
0,57,201,57,4
0,58,190,71,4
0,59,162,107,4
0,60,164,87,4
0,61,165,77,4
0,62,167,81,4
0,63,102,99,4
0,64,136,99,4
0,65,139,88,4
0,66,120,66,4
0,67,100,107,4
0,68,142,95,4
0,69,120,58,4
0,70,108,96,4
0,71,163,76,4
0,72,161,76,4
0,73,173,91,4
0,74,130,117,4
0,75,109,105,4
0,76,107,131,4
0,77,125,132,4
0,78,109,139,4
0,79,129,132,4
0,80,128,126,4
0,81,101,105,4
0,82,115,119,4
0,83,87,82,4
0,84,116,110,4
0,85,95,106,4
0,86,117,103,4
0,87,109,97,4
0,88,112,117,4
0,89,120,119,4
0,90,88,168,4
0,91,89,102,4
0,92,99,138,4
0,93,110,110,4
0,94,111,149,4
0,95,81,105,4
0,96,83,143,4
0,97,68,168,4
0,98,179,161,4
0,99,112,130,4
0,100,126,172,4
0,101,263,141,4
0,102,195,137,4
0,103,158,172,4
0,104,143,212,4
0,105,103,220,4
0,106,105,208,4
0,107,85,266,4
0,108,76,303,4
0,109,87,241,4
0,110,59,194,4
0,111,67,261,4
0,112,43,178,4
0,113,54,193,4
0,114,51,160,4
0,115,53,103,4
0,116,35,125,4
0,117,81,121,4
0,118,45,107,4
0,119,59,106,4
0,120,27,139,4
0,121,42,87,4
0,122,44,80,4
0,123,44,107,4
0,124,27,89,4
0,125,41,109,4
0,126,37,121,4
0,127,33,110,4
0,128,40,91,4
0,129,25,66,4
0,130,39,84,4
0,131,33,99,4
0,132,11,96,4
0,133,15,52,4
0,134,15,54,4
0,135,13,68,4
0,136,7,54,4
0,137,3,62,4
0,138,1,42,4
0,139,2,31,4
0,140,0,28,4
0,141,0,17,4
0,142,0,13,4
0,143,0,1,4
1,0,0,2,4
1,1,0,1,4
1,33,10,0,4
1,34,10,0,4
1,35,14,0,4
1,36,14,0,4
1,37,24,0,4
1,38,21,3,4
1,39,34,15,4
1,40,46,6,4
1,41,84,5,4
1,42,69,5,4
1,43,125,7,4
1,44,207,14,4
1,45,219,23,4
1,46,279,23,4
1,47,303,24,4
1,48,369,56,4
1,49,413,49,4
1,50,382,50,4
1,51,350,67,4
1,52,297,48,4
1,53,225,50,4
1,54,233,41,4
1,55,200,33,4
1,56,108,33,4
1,57,91,24,4
1,58,99,54,4
1,59,69,27,4
1,60,66,23,4
1,61,60,29,4
1,62,75,27,4
1,63,70,18,4
1,64,51,22,4
1,65,63,34,4
1,66,44,29,4
1,67,46,32,4
1,68,57,28,4
1,69,28,22,4
1,70,54,51,4
1,71,47,31,4
1,72,47,48,4
1,73,62,33,4
1,74,52,38,4
1,75,61,26,4
1,76,57,20,4
1,77,63,33,4
1,78,56,24,4
1,79,65,35,4
1,80,57,30,4
1,81,65,36,4
1,82,35,40,4
1,83,43,28,4
1,84,43,14,4
1,85,38,51,4
1,86,37,34,4
1,87,37,43,4
1,88,35,32,4
1,89,33,48,4
1,90,26,42,4
1,91,32,59,4
1,92,29,31,4
1,93,37,49,4
1,94,53,55,4
1,95,28,58,4
1,96,40,42,4
1,97,39,50,4
1,98,48,44,4
1,99,35,66,4
1,100,47,59,4
1,101,44,70,4
1,102,37,78,4
1,103,55,118,4
1,104,55,90,4
1,105,54,111,4
1,106,51,156,4
1,107,48,157,4
1,108,47,179,4
1,109,72,144,4
1,110,59,177,4
1,111,45,178,4
1,112,36,152,4
1,113,39,159,4
1,114,37,145,4
1,115,39,102,4
1,116,35,132,4
1,117,31,112,4
1,118,21,132,4
