stationID,time_cut,inNums,outNums,weekday
0,22,1,1,6
0,34,15,0,6
0,35,20,1,6
0,36,13,1,6
0,37,23,0,6
0,38,22,0,6
0,39,43,36,6
0,40,48,27,6
0,41,82,14,6
0,42,94,22,6
0,43,98,17,6
0,44,116,32,6
0,45,94,23,6
0,46,108,45,6
0,47,133,21,6
0,48,115,49,6
0,49,133,54,6
0,50,180,71,6
0,51,138,40,6
0,52,130,76,6
0,53,150,53,6
0,54,150,61,6
0,55,159,69,6
0,56,159,82,6
0,57,167,72,6
0,58,120,54,6
0,59,166,94,6
0,60,114,55,6
0,61,150,93,6
0,62,109,73,6
0,63,160,106,6
0,64,127,73,6
0,65,105,94,6
0,66,107,58,6
0,67,89,87,6
0,68,140,79,6
0,69,114,71,6
0,70,92,91,6
0,71,109,59,6
0,72,107,91,6
0,73,129,83,6
0,74,119,103,6
0,75,90,92,6
0,76,107,92,6
0,77,111,76,6
0,78,145,92,6
0,79,136,77,6
0,80,120,99,6
0,81,119,130,6
0,82,107,105,6
0,83,140,88,6
0,84,110,91,6
0,85,109,137,6
0,86,141,130,6
0,87,149,87,6
0,88,112,129,6
0,89,78,84,6
0,90,99,157,6
0,91,116,132,6
0,92,81,151,6
0,93,119,93,6
0,94,133,167,6
0,95,110,123,6
0,96,98,148,6
0,97,140,154,6
0,98,122,112,6
0,99,107,149,6
0,100,72,159,6
0,101,112,170,6
0,102,92,123,6
0,103,77,118,6
0,104,88,96,6
0,105,79,127,6
0,106,102,127,6
0,107,87,108,6
0,108,77,116,6
0,109,75,90,6
0,110,75,128,6
0,111,61,76,6
0,112,56,97,6
0,113,58,97,6
0,114,44,69,6
0,115,37,85,6
0,116,38,90,6
0,117,60,81,6
0,118,49,71,6
0,119,51,89,6
0,120,27,75,6
0,121,37,67,6
0,122,38,54,6
0,123,34,65,6
0,124,21,60,6
0,125,32,99,6
0,126,18,38,6
0,127,24,89,6
0,128,28,49,6
0,129,12,33,6
0,130,12,36,6
0,131,16,70,6
0,132,9,32,6
0,133,12,30,6
0,134,4,24,6
0,135,15,43,6
0,136,5,49,6
0,137,0,26,6
0,138,0,14,6
0,139,0,16,6
0,140,0,17,6
0,141,0,5,6
0,142,0,9,6
0,143,0,6,6
1,33,3,0,6
1,34,7,0,6
1,35,6,1,6
1,36,11,0,6
1,37,10,0,6
1,38,15,2,6
1,39,21,12,6
1,40,27,5,6
1,41,42,4,6
1,42,48,4,6
1,43,43,7,6
1,44,47,5,6
1,45,77,16,6
1,46,86,21,6
1,47,78,17,6
1,48,74,16,6
1,49,90,16,6
1,50,87,27,6
1,51,91,21,6
1,52,95,36,6
1,53,64,16,6
1,54,65,31,6
1,55,68,13,6
1,56,92,15,6
1,57,55,17,6
1,58,69,16,6
1,59,64,23,6
1,60,78,25,6
1,61,61,36,6
1,62,60,27,6
1,63,57,39,6
1,64,64,19,6
1,65,64,53,6
1,66,65,14,6
1,67,52,36,6
1,68,61,34,6
1,69,62,31,6
1,70,64,36,6
1,71,61,38,6
1,72,70,20,6
1,73,56,35,6
1,74,60,43,6
1,75,94,26,6
1,76,69,53,6
1,77,69,22,6
1,78,68,29,6
1,79,79,43,6
1,80,75,32,6
1,81,75,45,6
1,82,77,38,6
1,83,83,36,6
1,84,80,44,6
1,85,93,48,6
1,86,78,23,6
1,87,67,63,6
1,88,69,40,6
1,89,71,46,6
1,90,31,74,6
1,91,68,31,6
1,92,77,65,6
1,93,49,58,6
1,94,50,63,6
1,95,58,39,6
1,96,54,71,6
1,97,43,80,6
1,98,67,68,6
1,99,36,103,6
1,100,50,57,6
1,101,50,104,6
1,102,48,59,6
1,103,37,93,6
1,104,49,80,6
1,105,63,97,6
1,106,49,58,6
1,107,42,102,6
1,108,56,92,6
1,109,43,83,6
1,110,46,122,6
1,111,38,78,6
1,112,33,86,6
1,113,34,67,6
1,114,36,97,6
1,115,26,78,6
1,116,35,68,6
1,117,21,64,6
1,118,18,120,6
1,119,19,95,6
1,120,25,64,6
1,121,20,75,6
1,122,19,105,6
1,123,14,84,6
1,124,18,87,6
1,125,15,81,6
1,126,9,86,6
1,127,24,81,6
1,128,15,116,6
1,129,14,56,6
1,130,23,67,6
1,131,12,59,6
1,132,10,87,6
1,133,14,61,6
1,134,13,39,6
1,135,7,64,6
1,136,3,77,6
1,137,0,45,6
1,138,1,34,6
1,139,0,25,6
1,140,0,24,6
1,141,0,14,6
1,142,0,12,6
2,34,10,0,6
2,35,18,0,6
2,36,21,0,6
2,37,20,0,6
2,38,31,14,6
2,39,39,5,6
2,40,51,10,6
2,41,58,14,6
2,42,66,12,6
2,43,85,21,6
2,44,101,23,6
2,45,105,21,6
2,46,115,37,6
2,47,134,43,6
2,48,146,50,6
2,49,166,90,6
2,50,166,97,6
2,51,100,96,6
2,52,138,74,6
2,53,132,76,6
2,54,143,66,6
2,55,136,79,6
2,56,136,71,6
2,57,127,70,6
2,58,137,71,6
2,59,140,88,6
2,60,124,82,6
2,61,132,43,6
2,62,165,118,6
2,63,132,44,6
2,64,184,86,6
2,65,157,66,6
2,66,159,74,6
2,67,151,75,6
2,68,146,94,6
2,69,130,90,6
2,70,168,70,6
2,71,141,84,6
2,72,133,80,6
