stationID,time_cut,inNums,outNums,weekday
0,3,1,0,3
0,4,0,1,3
0,33,2,0,3
0,34,16,0,3
0,35,15,0,3
0,36,20,0,3
0,37,42,2,3
0,38,25,1,3
0,39,95,31,3
0,40,104,32,3
0,41,117,26,3
0,42,187,26,3
0,43,188,17,3
0,44,335,26,3
0,45,297,26,3
0,46,410,44,3
0,47,385,53,3
0,48,453,43,3
0,49,463,100,3
0,50,467,96,3
0,51,412,187,3
0,52,479,161,3
0,53,239,186,3
0,54,256,67,3
0,55,200,98,3
0,56,169,53,3
0,57,124,72,3
0,58,115,69,3
0,59,125,80,3
0,60,102,43,3
0,61,107,60,3
0,62,70,89,3
0,63,98,61,3
0,64,70,62,3
0,65,94,69,3
0,66,67,86,3
0,67,64,71,3
0,68,54,83,3
0,69,64,68,3
0,70,76,71,3
0,71,100,85,3
0,72,136,78,3
0,73,77,60,3
0,74,82,81,3
0,75,90,96,3
0,76,97,136,3
0,77,80,89,3
0,78,81,95,3
0,79,84,93,3
0,80,82,122,3
0,81,93,95,3
0,82,73,82,3
0,83,57,102,3
0,84,48,108,3
0,85,53,89,3
0,86,60,74,3
0,87,59,87,3
0,88,90,95,3
0,89,55,119,3
0,90,58,109,3
0,91,69,78,3
0,92,56,86,3
0,93,54,112,3
0,94,67,145,3
0,95,47,89,3
0,96,79,87,3
0,97,68,84,3
0,98,46,93,3
0,99,53,132,3
0,100,69,115,3
0,101,125,107,3
0,102,196,124,3
0,103,167,150,3
0,104,173,201,3
0,105,97,177,3
0,106,107,257,3
0,107,84,263,3
0,108,69,274,3
0,109,62,311,3
0,110,53,214,3
0,111,33,309,3
0,112,30,185,3
0,113,37,191,3
0,114,23,116,3
0,115,39,137,3
0,116,39,158,3
0,117,36,112,3
0,118,33,113,3
0,119,39,118,3
0,120,31,77,3
0,121,27,93,3
0,122,31,75,3
0,123,34,94,3
0,124,33,112,3
0,125,23,86,3
0,126,20,81,3
0,127,32,88,3
0,128,21,81,3
0,129,12,107,3
0,130,15,82,3
0,131,8,53,3
0,132,19,63,3
0,133,19,28,3
0,134,3,50,3
0,135,6,57,3
0,136,2,25,3
0,137,0,33,3
0,138,0,15,3
0,139,0,20,3
0,140,0,12,3
0,141,0,6,3
0,142,0,6,3
0,143,0,7,3
1,34,4,0,3
1,35,8,0,3
1,36,6,0,3
1,37,18,0,3
1,38,23,5,3
1,39,34,5,3
1,40,46,9,3
1,41,75,9,3
1,42,80,3,3
1,43,134,9,3
1,44,182,18,3
1,45,207,25,3
1,46,310,23,3
1,47,299,32,3
1,48,420,51,3
1,49,426,55,3
1,50,382,64,3
1,51,386,70,3
1,52,320,60,3
1,53,192,67,3
1,54,252,34,3
1,55,183,27,3
1,56,113,18,3
1,57,111,31,3
1,58,55,31,3
1,59,51,29,3
1,60,34,31,3
1,61,53,32,3
1,62,27,21,3
1,63,45,19,3
1,64,34,25,3
1,65,35,20,3
1,66,33,27,3
1,67,51,34,3
1,68,45,35,3
1,69,38,23,3
1,70,41,25,3
1,71,55,29,3
1,72,26,36,3
1,73,53,36,3
1,74,44,24,3
1,75,61,28,3
1,76,36,32,3
1,77,51,45,3
1,78,34,26,3
1,79,46,29,3
1,80,41,20,3
1,81,44,37,3
1,82,19,34,3
1,83,41,24,3
1,84,27,26,3
1,85,30,30,3
1,86,29,36,3
1,87,23,25,3
1,88,18,39,3
1,89,30,27,3
1,90,32,24,3
1,91,24,37,3
1,92,23,35,3
1,93,36,47,3
1,94,24,26,3
1,95,22,59,3
1,96,43,30,3
1,97,33,47,3
1,98,44,35,3
1,99,23,58,3
1,100,26,86,3
1,101,19,57,3
1,102,36,43,3
1,103,36,67,3
1,104,50,75,3
1,105,36,161,3
1,106,55,163,3
1,107,39,137,3
1,108,73,245,3
1,109,51,156,3
1,110,66,205,3
1,111,59,239,3
1,112,35,174,3
1,113,21,182,3
1,114,37,145,3
1,115,16,79,3
1,116,42,172,3
1,117,14,110,3
1,118,17,136,3
1,119,19,91,3
1,120,14,106,3
1,121,29,118,3
1,122,26,118,3
1,123,8,107,3
1,124,15,67,3
1,125,7,111,3
1,126,17,101,3
1,127,11,122,3
1,128,12,108,3
1,129,10,116,3
1,130,10,112,3
1,131,3,130,3
1,132,6,67,3
1,133,10,59,3
1,134,12,53,3
1,135,4,68,3
1,136,5,54,3
1,137,0,53,3
1,138,0,45,3
1,139,0,10,3
1,140,0,26,3
1,141,0,18,3
1,142,0,4,3
1,143,0,1,3
2,5,1,0,3
2,6,1,0,3
2,33,2,0,3
2,34,8,0,3
2,35,23,0,3
2,36,34,0,3
2,37,41,0,3
2,38,64,22,3
2,39,88,13,3
2,40,105,15,3
2,41,131,27,3
2,42,166,41,3
2,43,209,41,3
2,44,331,71,3
2,45,344,141,3
2,46,405,235,3
2,47,524,381,3
2,48,599,457,3
2,49,587,646,3
2,50,569,885,3
2,51,538,978,3
2,52,502,848,3
2,53,316,646,3
2,54,293,552,3
2,55,258,360,3
2,56,192,246,3
2,57,156,248,3
2,58,140,222,3
2,59,119,141,3
2,60,91,130,3
2,61,77,142,3
2,62,93,120,3
2,63,98,92,3
2,64,77,93,3
2,65,82,75,3
2,66,64,82,3
2,67,70,76,3
2,68,84,89,3
2,69,95,87,3
2,70,87,86,3
2,71,102,78,3
2,72,103,98,3
2,73,83,109,3
2,74,98,122,3
2,75,110,107,3
2,76,112,88,3
2,77,105,83,3
2,78,104,59,3
2,79,92,109,3
2,80,90,83,3
2,81,69,81,3
2,82,97,90,3
2,83,98,94,3
2,84,94,95,3
2,85,89,65,3
2,86,74,73,3
2,87,69,110,3
2,88,84,115,3
2,89,67,85,3
2,90,90,102,3
2,91,72,75,3
2,92,68,108,3
2,93,81,83,3
2,94,86,91,3
2,95,79,104,3
2,96,84,84,3
2,97,112,80,3
2,98,126,85,3
2,99,102,152,3
2,100,134,98,3
2,101,117,125,3
2,102,200,195,3
2,103,247,123,3
2,104,263,233,3
2,105,282,249,3
2,106,286,277,3
2,107,500,356,3
2,108,414,308,3
2,109,395,378,3
2,110,535,324,3
2,111,491,320,3
2,112,401,287,3
2,113,286,253,3
2,114,234,258,3
2,115,217,254,3
2,116,190,179,3
2,117,153,201,3
2,118,138,162,3
2,119,149,205,3
2,120,132,143,3
2,121,147,177,3
2,122,127,155,3
2,123,104,200,3
2,124,122,144,3
2,125,144,149,3
2,126,168,205,3
2,127,136,171,3
2,128,144,181,3
2,129,113,176,3
2,130,112,158,3
2,131,91,127,3
2,132,63,145,3
2,133,69,168,3
2,134,76,106,3
2,135,60,84,3
2,136,36,110,3
2,137,14,32,3
2,138,0,60,3
2,139,3,37,3
2,140,0,23,3
2,141,1,24,3
2,142,0,15,3
3,34,2,2,3
3,35,16,0,3
3,36,25,1,3
3,37,37,1,3
3,38,43,4,3
3,39,76,19,3
3,40,98,20,3
3,41,125,62,3
3,42,156,97,3
3,43,171,102,3
3,44,302,81,3
3,45,392,76,3
3,46,486,73,3
3,47,625,149,3
3,48,667,123,3
3,49,610,166,3
3,50,599,182,3
3,51,545,338,3
3,52,446,245,3
3,53,340,249,3
3,54,331,178,3
3,55,253,119,3
3,56,208,99,3
3,57,124,102,3
3,58,100,78,3
3,59,91,88,3
3,60,78,61,3
3,61,84,47,3
3,62,59,74,3
3,63,52,52,3
3,64,59,69,3
3,65,60,44,3
3,66,49,47,3
3,67,58,57,3
3,68,63,69,3
3,69,59,57,3
3,70,54,48,3
3,71,53,59,3
3,72,51,86,3
3,73,90,56,3
3,74,69,65,3
3,75,61,59,3
3,76,83,72,3
3,77,68,95,3
3,78,54,53,3
3,79,69,72,3
3,80,79,47,3
3,81,62,94,3
3,82,69,48,3
3,83,70,58,3
3,84,66,58,3
3,85,74,73,3
3,86,44,69,3
3,87,59,64,3
3,88,43,83,3
3,89,56,61,3
3,90,60,87,3
3,91,53,71,3
3,92,52,77,3
3,93,35,84,3
3,94,65,100,3
3,95,67,107,3
3,96,55,80,3
3,97,89,89,3
3,98,157,89,3
3,99,110,100,3
3,100,122,106,3
3,101,103,192,3
3,102,75,113,3
3,103,100,165,3
3,104,123,282,3
3,105,119,248,3
3,106,120,280,3
3,107,171,335,3
3,108,143,405,3
3,109,143,355,3
3,110,101,339,3
3,111,160,437,3
3,112,136,255,3
3,113,171,327,3
3,114,105,229,3
3,115,162,165,3
3,116,79,215,3
3,117,84,134,3
3,118,141,211,3
3,119,70,145,3
3,120,60,147,3
3,121,118,193,3
3,122,98,179,3
3,123,106,111,3
3,124,149,140,3
3,125,94,184,3
3,126,83,191,3
3,127,90,140,3
3,128,110,159,3
3,129,59,174,3
3,130,98,179,3
3,131,55,110,3
3,132,50,104,3
3,133,54,83,3
3,134,55,94,3
3,135,19,73,3
3,136,30,116,3
3,137,13,84,3
3,138,4,37,3
3,139,0,20,3
3,140,1,22,3
3,141,0,14,3
3,142,0,9,3
4,1,0,1,3
4,2,3,0,3
4,3,0,3,3
4,5,2,0,3
4,6,0,2,3
4,25,2,0,3
4,26,0,2,3
4,30,1,1,3
4,34,7,0,3
4,35,21,0,3
4,36,20,2,3
4,37,37,4,3
4,38,32,14,3
4,39,59,36,3
4,40,106,55,3
4,41,121,69,3
4,42,131,92,3
4,43,187,138,3
4,44,277,189,3
4,45,400,353,3
4,46,476,571,3
4,47,524,689,3
4,48,578,1099,3
4,49,557,1731,3
4,50,452,2114,3
4,51,556,2073,3
4,52,371,2633,3
4,53,325,1759,3
4,54,296,1667,3
4,55,270,1313,3
4,56,243,1273,3
4,57,201,655,3
4,58,213,584,3
4,59,167,342,3
4,60,165,357,3
4,61,178,339,3
4,62,137,223,3
4,63,178,200,3
4,64,174,245,3
4,65,170,239,3
4,66,153,189,3
4,67,141,181,3
4,68,136,205,3
4,69,166,173,3
4,70,176,227,3
4,71,171,262,3
4,72,165,171,3
4,73,176,205,3
4,74,184,189,3
4,75,170,208,3
4,76,194,286,3
4,77,197,191,3
4,78,210,196,3
4,79,179,247,3
4,80,183,249,3
4,81,204,182,3
4,82,199,208,3
4,83,172,255,3
4,84,188,197,3
4,85,225,231,3
4,86,222,198,3
4,87,215,165,3
